Step,Time step,Time
183,0.0397388,6.26819
184,0.0397388,6.30793
185,0.0397388,6.34767
186,0.0397388,6.38741
187,0.0397388,6.42715
188,0.0397388,6.46688
189,0.0397388,6.50662
190,0.0397388,6.54636
191,0.0397388,6.5861
192,0.0397388,6.62584
193,0.0397388,6.66558
194,0.0397388,6.70532
195,0.0397388,6.74506
196,0.0397388,6.78479
197,0.0397388,6.82453
198,0.0397388,6.86427
199,0.0397388,6.90401
200,0.0397388,6.94375
201,0.0397388,6.98349
202,0.0397388,7.02323
203,0.0397388,7.06297
204,0.0397388,7.10271
205,0.0397388,7.14244
206,0.0397388,7.18218
207,0.0397388,7.22192
208,0.0397388,7.26166
209,0.0397388,7.3014
210,0.0397388,7.34114
211,0.0198694,7.36101
212,0.0198694,7.38088
213,0.0198694,7.40075
214,0.0198694,7.42062
215,0.0198694,7.44049
216,0.0198694,7.46035
217,0.0198694,7.48022
218,0.035998,7.51622
219,0.035998,7.55222
220,0.035998,7.58822
221,0.035998,7.62422
222,0.0326234,7.65684
223,0.0316645,7.6885
224,0.0278111,7.71632
225,0.0398172,7.75613
226,0.0393728,7.79551
227,0.0328956,7.8284
228,0.034757,7.86316
229,0.043593,7.90675
230,0.0370792,7.94383
231,0.0354083,7.97924
232,0.0404883,8.01973
233,0.0407626,8.06049
234,0.0369164,8.09741
235,0.0389187,8.13632
236,0.0413567,8.17768
237,0.0385939,8.21627
238,0.0374698,8.25374
239,0.0400104,8.29376
240,0.0404069,8.33416
241,0.0375002,8.37166
242,0.0368198,8.40848
243,0.0391,8.44758
244,0.0391219,8.4867
245,0.0361159,8.52282
246,0.0355072,8.55833
247,0.0377577,8.59608
248,0.0374469,8.63353
249,0.034949,8.66848
250,0.034701,8.70318
251,0.0364546,8.73964
252,0.0361611,8.7758
253,0.0344432,8.81024
254,0.034227,8.84447
255,0.0352624,8.87973
256,0.0352646,8.91499
257,0.0340787,8.94907
258,0.0335617,8.98263
259,0.0341013,9.01674
260,0.0343939,9.05113
261,0.0336076,9.08474
262,0.0329128,9.11765
263,0.0332212,9.15087
264,0.0336422,9.18451
265,0.0329332,9.21745
266,0.0321835,9.24963
267,0.0322849,9.28192
268,0.0326493,9.31456
269,0.0319649,9.34653
270,0.031085,9.37761
271,0.031256,9.40887
272,0.0314735,9.44034
273,0.0307206,9.47106
274,0.0302671,9.50133
275,0.0304539,9.53179
276,0.0304341,9.56222
277,0.0299447,9.59216
278,0.0297462,9.62191
279,0.0299976,9.65191
280,0.029956,9.68186
281,0.0296818,9.71155
282,0.029718,9.74126
283,0.0297325,9.771
284,0.0294964,9.80049
285,0.0293368,9.82983
286,0.0293432,9.85917
287,0.0293345,9.88851
288,0.0292012,9.91771
289,0.0290965,9.94681
290,0.029059,9.97586
291,0.0289079,10.0048
292,0.028709,10.0335
293,0.0285929,10.0621
294,0.0284772,10.0906
295,0.0283356,10.1189
296,0.0282118,10.1471
297,0.0280896,10.1752
298,0.0279595,10.2031
299,0.0278437,10.231
300,0.0277574,10.2587
301,0.0276852,10.2864
302,0.0276143,10.314
303,0.0275556,10.3416
304,0.0275065,10.3691
305,0.0274528,10.3966
306,0.0273873,10.424
307,0.0273096,10.4513
308,0.0272302,10.4785
309,0.0271624,10.5057
310,0.0271147,10.5328
311,0.0270871,10.5599
312,0.0270703,10.5869
313,0.0270528,10.614
314,0.0270226,10.641
315,0.0269705,10.668
316,0.0268895,10.6949
317,0.026771,10.7216
318,0.0266128,10.7482
319,0.0264281,10.7747
320,0.026239,10.8009
321,0.026053,10.827
322,0.0258568,10.8528
323,0.0256431,10.8785
324,0.0254225,10.9039
325,0.0252057,10.9291
326,0.0249947,10.9541
327,0.0247893,10.9789
328,0.0245942,11.0035
329,0.024415,11.0279
330,0.0242528,11.0521
331,0.0241084,11.0762
332,0.0239845,11.1002
333,0.0238778,11.1241
334,0.0237783,11.1479
335,0.0236704,11.1716
336,0.0235384,11.1951
337,0.0233767,11.2185
338,0.023195,11.2417
339,0.023009,11.2647
340,0.0228297,11.2875
341,0.0226657,11.3102
342,0.0225273,11.3327
343,0.0224213,11.3551
344,0.0223449,11.3775
345,0.0222906,11.3998
346,0.0222535,11.422
347,0.0222327,11.4442
348,0.0222288,11.4665
349,0.0222422,11.4887
350,0.0222716,11.511
351,0.0223122,11.5333
352,0.0223562,11.5557
353,0.0223967,11.578
354,0.0224323,11.6005
355,0.0224673,11.6229
356,0.0225071,11.6455
357,0.0225545,11.668
358,0.0226087,11.6906
359,0.0226666,11.7133
360,0.0227247,11.736
361,0.0227817,11.7588
362,0.0228412,11.7816
363,0.0229113,11.8045
364,0.0229988,11.8275
365,0.0231046,11.8506
366,0.0232251,11.8739
367,0.0233551,11.8972
368,0.0234897,11.9207
369,0.0236228,11.9443
370,0.0237471,11.9681
371,0.0238588,11.9919
372,0.023961,12.0159
373,0.024061,12.04
374,0.0241639,12.0641
375,0.0242697,12.0884
376,0.0243738,12.1128
377,0.0244697,12.1372
378,0.0245525,12.1618
379,0.024622,12.1864
380,0.0246816,12.2111
381,0.0247341,12.2358
382,0.0247785,12.2606
383,0.0248111,12.2854
384,0.0248301,12.3103
385,0.024839,12.3351
386,0.0248437,12.3599
387,0.0248486,12.3848
388,0.0248548,12.4096
389,0.0248615,12.4345
390,0.024865,12.4594
391,0.0248562,12.4842
392,0.0248236,12.509
393,0.0247646,12.5338
394,0.0246888,12.5585
395,0.0246063,12.5831
396,0.0245174,12.6076
397,0.0244207,12.632
398,0.0243232,12.6564
399,0.0242359,12.6806
400,0.0241659,12.7048
401,0.0241145,12.7289
402,0.0240793,12.753
403,0.024056,12.777
404,0.0240405,12.8011
405,0.02403,12.8251
406,0.0240235,12.8491
407,0.0240204,12.8731
408,0.024019,12.8972
409,0.0240164,12.9212
410,0.0240098,12.9452
411,0.0239986,12.9692
412,0.023983,12.9932
413,0.023963,13.0171
414,0.0239387,13.0411
415,0.0239132,13.065
416,0.0238919,13.0889
417,0.0238795,13.1127
418,0.0238758,13.1366
419,0.0238754,13.1605
420,0.0238699,13.1844
421,0.0238524,13.2082
422,0.023819,13.232
423,0.0237715,13.2558
424,0.0237157,13.2795
425,0.0236593,13.3032
426,0.023609,13.3268
427,0.0235681,13.3504
428,0.0235362,13.3739
429,0.02351,13.3974
430,0.0234844,13.4209
431,0.0234547,13.4443
432,0.023418,13.4678
433,0.0233748,13.4911
434,0.0233285,13.5145
435,0.0232838,13.5378
436,0.0232422,13.561
437,0.0232009,13.5842
438,0.0231532,13.6074
439,0.0230944,13.6304
440,0.0230269,13.6535
441,0.0229604,13.6764
442,0.0229072,13.6993
443,0.0228762,13.7222
444,0.02287,13.7451
445,0.0228872,13.768
446,0.0229218,13.7909
447,0.0229636,13.8139
448,0.0229988,13.8369
449,0.0230164,13.8599
450,0.0230153,13.8829
451,0.0230044,13.9059
452,0.022995,13.9289
453,0.0229917,13.9519
454,0.0229924,13.9749
455,0.0229946,13.9979
456,0.0229975,14.0209
457,0.0230008,14.0439
458,0.0230024,14.0669
459,0.0230013,14.0899
460,0.022998,14.1129
461,0.0229958,14.1359
462,0.0229982,14.1589
463,0.0230055,14.1819
464,0.023011,14.2049
465,0.0230059,14.2279
466,0.0229884,14.2509
467,0.0229655,14.2738
468,0.0229448,14.2968
469,0.0229289,14.3197
470,0.0229149,14.3426
471,0.0228973,14.3655
472,0.0228702,14.3884
473,0.0228301,14.4112
474,0.022779,14.434
475,0.0227244,14.4567
476,0.0226758,14.4794
477,0.0226397,14.502
478,0.0226176,14.5247
479,0.0226054,14.5473
480,0.0225966,14.5699
481,0.022585,14.5924
482,0.0225672,14.615
483,0.0225433,14.6376
484,0.0225155,14.6601
485,0.0224861,14.6826
486,0.0224563,14.705
487,0.0224251,14.7274
488,0.0223905,14.7498
489,0.0223506,14.7722
490,0.0223052,14.7945
491,0.0222567,14.8167
492,0.0222101,14.839
493,0.022171,14.8611
494,0.0221428,14.8833
495,0.0221254,14.9054
496,0.0221147,14.9275
497,0.022104,14.9496
498,0.0220877,14.9717
499,0.0220634,14.9938
500,0.0220336,15.0158
501,0.0220045,15.0378
502,0.0219829,15.0598
503,0.0219732,15.0818
504,0.0219755,15.1037
505,0.0219855,15.1257
506,0.0219971,15.1477
507,0.0220059,15.1697
508,0.0220115,15.1917
509,0.0220158,15.2137
510,0.02202,15.2358
511,0.0220228,15.2578
512,0.0220222,15.2798
513,0.022019,15.3018
514,0.0220169,15.3238
515,0.0220187,15.3459
516,0.0220252,15.3679
517,0.0220368,15.3899
518,0.0220565,15.412
519,0.0220869,15.4341
520,0.0221264,15.4562
521,0.0221679,15.4784
522,0.0222026,15.5006
523,0.0222262,15.5228
524,0.0222419,15.545
525,0.0222561,15.5673
526,0.0222713,15.5896
527,0.0222836,15.6118
528,0.02229,15.6341
529,0.0222935,15.6564
530,0.0223012,15.6787
531,0.0223167,15.7011
532,0.0223377,15.7234
533,0.022357,15.7457
534,0.022367,15.7681
535,0.022363,15.7905
536,0.0223454,15.8128
537,0.0223176,15.8351
538,0.0222846,15.8574
539,0.0222516,15.8797
540,0.0222225,15.9019
541,0.0221994,15.9241
542,0.0221821,15.9463
543,0.0221692,15.9684
544,0.0221586,15.9906
545,0.0221479,16.0128
546,0.0221352,16.0349
547,0.0221203,16.057
548,0.0221043,16.0791
549,0.022089,16.1012
550,0.0220755,16.1233
551,0.0220639,16.1453
552,0.0220537,16.1674
553,0.0220446,16.1894
554,0.0220367,16.2115
555,0.0220296,16.2335
556,0.0220221,16.2555
557,0.0220115,16.2775
558,0.0219955,16.2995
559,0.021973,16.3215
560,0.0219457,16.3435
561,0.0219178,16.3654
562,0.021894,16.3873
563,0.021879,16.4091
564,0.0218753,16.431
565,0.0218824,16.4529
566,0.0218971,16.4748
567,0.0219136,16.4967
568,0.0219266,16.5186
569,0.0219327,16.5406
570,0.0219322,16.5625
571,0.0219283,16.5844
572,0.0219255,16.6064
573,0.0219285,16.6283
574,0.0219402,16.6502
575,0.0219606,16.6722
576,0.0219867,16.6942
577,0.0220135,16.7162
578,0.0220361,16.7382
579,0.0220526,16.7603
580,0.0220648,16.7823
581,0.0220757,16.8044
582,0.0220859,16.8265
583,0.0220917,16.8486
584,0.0220882,16.8707
585,0.0220753,16.8928
586,0.0220596,16.9148
587,0.0220488,16.9369
588,0.0220465,16.9589
589,0.0220532,16.981
590,0.0220703,17.003
591,0.0220997,17.0251
592,0.0221384,17.0473
593,0.0221774,17.0695
594,0.0222073,17.0917
595,0.022225,17.1139
596,0.0222362,17.1361
597,0.0222505,17.1584
598,0.0222715,17.1806
599,0.0222944,17.2029
600,0.0223136,17.2253
601,0.0223315,17.2476
602,0.0223544,17.2699
603,0.0223841,17.2923
604,0.0224182,17.3147
605,0.0224521,17.3372
606,0.0224814,17.3597
607,0.0225029,17.3822
608,0.0225153,17.4047
609,0.0225171,17.4272
610,0.0225054,17.4497
611,0.0224789,17.4722
612,0.022442,17.4946
613,0.0224031,17.517
614,0.0223705,17.5394
615,0.0223491,17.5618
616,0.0223386,17.5841
617,0.0223337,17.6064
618,0.0223252,17.6288
619,0.0223044,17.6511
620,0.0222683,17.6733
621,0.0222207,17.6955
622,0.0221699,17.7177
623,0.0221237,17.7398
624,0.0220862,17.7619
625,0.0220578,17.784
626,0.0220353,17.806
627,0.0220131,17.828
628,0.0219861,17.85
629,0.021951,17.872
630,0.0219081,17.8939
631,0.0218596,17.9157
632,0.0218078,17.9375
633,0.0217538,17.9593
634,0.0216976,17.981
635,0.021639,18.0026
636,0.0215789,18.0242
637,0.0215196,18.0457
638,0.0214647,18.0672
639,0.0214182,18.0886
640,0.021383,18.11
641,0.0213602,18.1314
642,0.0213483,18.1527
643,0.0213429,18.1741
644,0.0213388,18.1954
645,0.0213315,18.2167
646,0.02132,18.238
647,0.0213069,18.2594
648,0.0212969,18.2806
649,0.0212941,18.3019
650,0.0212999,18.3232
651,0.0213128,18.3446
652,0.0213301,18.3659
653,0.0213494,18.3872
654,0.0213693,18.4086
655,0.0213879,18.43
656,0.0214016,18.4514
657,0.0214062,18.4728
658,0.0214017,18.4942
659,0.0213934,18.5156
660,0.0213888,18.537
661,0.0213923,18.5584
662,0.0214051,18.5798
663,0.021428,18.6012
664,0.0214607,18.6227
665,0.0214999,18.6442
666,0.0215393,18.6657
667,0.0215727,18.6873
668,0.0215962,18.7089
669,0.0216104,18.7305
670,0.0216205,18.7521
671,0.0216331,18.7737
672,0.0216491,18.7954
673,0.0216644,18.8171
674,0.0216749,18.8387
675,0.0216801,18.8604
676,0.0216823,18.8821
677,0.0216845,18.9038
678,0.0216889,18.9255
679,0.0216956,18.9472
680,0.0217021,18.9689
681,0.0217051,18.9906
682,0.0217018,19.0123
683,0.0216906,19.034
684,0.0216711,19.0556
685,0.0216449,19.0773
686,0.0216147,19.0989
687,0.0215841,19.1205
688,0.021556,19.142
689,0.0215325,19.1636
690,0.0215141,19.1851
691,0.0214991,19.2066
692,0.0214839,19.2281
693,0.0214642,19.2495
694,0.0214374,19.271
695,0.0214032,19.2924
696,0.0213633,19.3137
697,0.0213198,19.335
698,0.021275,19.3563
699,0.021231,19.3776
700,0.02119,19.3987
701,0.0211535,19.4199
702,0.0211218,19.441
703,0.0210935,19.4621
704,0.0210653,19.4832
705,0.0210338,19.5042
706,0.0209966,19.5252
707,0.0209537,19.5462
708,0.0209081,19.5671
709,0.0208644,19.5879
710,0.0208274,19.6088
711,0.0208005,19.6296
712,0.0207846,19.6503
713,0.0207785,19.6711
714,0.0207793,19.6919
715,0.0207838,19.7127
716,0.0207893,19.7335
717,0.0207941,19.7543
718,0.0207975,19.7751
719,0.0208003,19.7959
720,0.0208046,19.8167
721,0.0208135,19.8375
722,0.0208302,19.8583
723,0.020856,19.8792
724,0.0208899,19.9001
725,0.0209282,19.921
726,0.0209666,19.942
727,0.0210024,19.963
728,0.0210351,19.984
729,0.0210651,20.0051
730,0.0210907,20.0262
731,0.0211083,20.0473
732,0.0211159,20.0684
733,0.0211164,20.0895
734,0.0211157,20.1106
735,0.0211186,20.1317
736,0.0211269,20.1529
737,0.021142,20.174
738,0.0211663,20.1952
739,0.0212004,20.2164
740,0.0212396,20.2376
741,0.0212756,20.2589
742,0.0213017,20.2802
743,0.0213168,20.3015
744,0.0213259,20.3228
745,0.0213372,20.3442
746,0.0213555,20.3655
747,0.0213788,20.3869
748,0.0214023,20.4083
749,0.0214248,20.4297
750,0.0214471,20.4512
751,0.0214695,20.4726
752,0.021491,20.4941
753,0.0215115,20.5156
754,0.0215306,20.5372
755,0.021547,20.5587
756,0.0215593,20.5803
757,0.0215669,20.6018
758,0.0215682,20.6234
759,0.021561,20.645
760,0.0215442,20.6665
761,0.0215198,20.688
762,0.0214928,20.7095
763,0.0214691,20.731
764,0.0214535,20.7525
765,0.0214478,20.7739
766,0.0214498,20.7954
767,0.0214538,20.8168
768,0.0214529,20.8383
769,0.021442,20.8597
770,0.0214201,20.8811
771,0.0213904,20.9025
772,0.0213575,20.9239
773,0.0213259,20.9452
774,0.0212988,20.9665
775,0.0212775,20.9878
776,0.0212607,21.009
777,0.0212451,21.0303
778,0.0212266,21.0515
779,0.0212021,21.0727
780,0.0211708,21.0939
781,0.0211338,21.115
782,0.0210927,21.1361
783,0.021049,21.1572
784,0.0210038,21.1782
785,0.0209588,21.1991
786,0.0209156,21.22
787,0.0208762,21.2409
788,0.0208423,21.2617
789,0.0208155,21.2826
790,0.0207969,21.3034
791,0.0207869,21.3241
792,0.0207842,21.3449
793,0.0207862,21.3657
794,0.0207893,21.3865
795,0.0207913,21.4073
796,0.0207922,21.4281
797,0.0207939,21.4489
798,0.0207991,21.4697
799,0.0208096,21.4905
800,0.0208248,21.5113
801,0.0208432,21.5322
802,0.0208634,21.553
803,0.0208853,21.5739
804,0.0209093,21.5948
805,0.0209341,21.6158
806,0.020956,21.6367
807,0.0209705,21.6577
808,0.0209772,21.6787
809,0.0209807,21.6996
810,0.0209868,21.7206
811,0.0209991,21.7416
812,0.0210191,21.7626
813,0.0210485,21.7837
814,0.0210879,21.8048
815,0.0211346,21.8259
816,0.0211828,21.8471
817,0.0212267,21.8683
818,0.0212625,21.8896
819,0.0212899,21.9109
820,0.0213131,21.9322
821,0.0213378,21.9535
822,0.0213661,21.9749
823,0.0213957,21.9963
824,0.0214233,22.0177
825,0.0214477,22.0392
826,0.0214691,22.0606
827,0.0214885,22.0821
828,0.0215073,22.1036
829,0.0215258,22.1251
830,0.021543,22.1467
831,0.0215571,22.1682
832,0.0215666,22.1898
833,0.0215709,22.2114
834,0.0215696,22.233
835,0.0215633,22.2545
836,0.0215531,22.2761
837,0.0215407,22.2976
838,0.0215285,22.3191
839,0.0215187,22.3407
840,0.021513,22.3622
841,0.0215117,22.3837
842,0.0215128,22.4052
843,0.0215132,22.4267
844,0.0215097,22.4482
845,0.0215005,22.4697
846,0.0214854,22.4912
847,0.0214647,22.5127
848,0.0214397,22.5341
849,0.021412,22.5555
850,0.021384,22.5769
851,0.0213583,22.5983
852,0.0213362,22.6196
853,0.0213171,22.6409
854,0.0212984,22.6622
855,0.0212765,22.6835
856,0.0212483,22.7047
857,0.0212131,22.726
858,0.0211729,22.7471
859,0.0211321,22.7683
860,0.0210958,22.7894
861,0.021068,22.8104
862,0.0210509,22.8315
863,0.0210439,22.8525
864,0.0210447,22.8736
865,0.02105,22.8946
866,0.0210564,22.9157
867,0.021061,22.9367
868,0.0210621,22.9578
869,0.0210594,22.9789
870,0.0210545,22.9999
871,0.0210511,23.021
872,0.0210529,23.042
873,0.021062,23.0631
874,0.0210779,23.0842
875,0.0210969,23.1052
876,0.0211151,23.1264
877,0.0211298,23.1475
878,0.0211407,23.1686
879,0.0211473,23.1898
880,0.0211473,23.2109
881,0.0211373,23.2321
882,0.0211166,23.2532
883,0.0210898,23.2743
884,0.0210638,23.2953
885,0.0210431,23.3164
886,0.021029,23.3374
887,0.0210231,23.3584
888,0.0210277,23.3795
889,0.0210425,23.4005
890,0.021062,23.4216
891,0.021078,23.4426
892,0.0210845,23.4637
893,0.021081,23.4848
894,0.0210726,23.5059
895,0.0210673,23.5269
896,0.0210687,23.548
897,0.0210747,23.5691
898,0.0210811,23.5902
899,0.0210869,23.6113
900,0.0210925,23.6324
901,0.0210976,23.6534
902,0.0211014,23.6745
903,0.0211045,23.6957
904,0.0211074,23.7168
905,0.0211095,23.7379
906,0.0211101,23.759
907,0.0211085,23.7801
908,0.0211035,23.8012
909,0.021093,23.8223
910,0.0210759,23.8434
911,0.0210537,23.8644
912,0.0210303,23.8854
913,0.0210109,23.9065
914,0.0209997,23.9275
915,0.0209986,23.9485
916,0.0210066,23.9695
917,0.0210194,23.9905
918,0.0210312,24.0115
919,0.0210368,24.0325
920,0.0210337,24.0536
921,0.0210226,24.0746
922,0.0210067,24.0956
923,0.0209899,24.1166
924,0.0209759,24.1376
925,0.0209674,24.1585
926,0.0209651,24.1795
927,0.0209675,24.2005
928,0.0209709,24.2214
929,0.0209714,24.2424
930,0.0209664,24.2634
931,0.0209557,24.2843
932,0.0209403,24.3053
933,0.0209218,24.3262
934,0.0209016,24.3471
935,0.0208811,24.368
936,0.0208618,24.3888
937,0.0208454,24.4097
938,0.0208333,24.4305
939,0.0208268,24.4514
940,0.0208268,24.4722
941,0.0208338,24.493
942,0.0208474,24.5139
943,0.0208653,24.5347
944,0.0208844,24.5556
945,0.0209018,24.5765
946,0.0209161,24.5974
947,0.0209287,24.6184
948,0.0209422,24.6393
949,0.0209591,24.6603
950,0.0209801,24.6812
951,0.0210035,24.7022
952,0.0210274,24.7233
953,0.0210507,24.7443
954,0.0210739,24.7654
955,0.021097,24.7865
956,0.0211178,24.8076
957,0.0211313,24.8287
958,0.0211347,24.8499
959,0.0211302,24.871
960,0.0211237,24.8921
961,0.0211202,24.9133
962,0.0211221,24.9344
963,0.0211312,24.9555
964,0.0211485,24.9767
965,0.0211723,24.9978
966,0.0211977,25.019
967,0.021219,25.0402
968,0.0212317,25.0615
969,0.021234,25.0827
970,0.0212275,25.1039
971,0.0212172,25.1252
972,0.0212076,25.1464
973,0.021199,25.1676
974,0.021189,25.1887
975,0.0211765,25.2099
976,0.0211617,25.2311
977,0.0211455,25.2522
978,0.0211295,25.2734
979,0.0211154,25.2945
980,0.0211033,25.3156
981,0.0210917,25.3367
982,0.0210787,25.3577
983,0.0210632,25.3788
984,0.0210441,25.3999
985,0.0210214,25.4209
986,0.0209955,25.4419
987,0.0209676,25.4628
988,0.0209396,25.4838
989,0.0209137,25.5047
990,0.0208922,25.5256
991,0.0208766,25.5465
992,0.0208668,25.5673
993,0.0208613,25.5882
994,0.0208574,25.609
995,0.0208528,25.6299
996,0.0208463,25.6507
997,0.0208377,25.6716
998,0.0208276,25.6924
999,0.020817,25.7132
1000,0.0208074,25.734
1001,0.0208004,25.7548
1002,0.0207974,25.7756
1003,0.0207991,25.7964
1004,0.0208045,25.8172
1005,0.0208114,25.8381
1006,0.0208162,25.8589
1007,0.0208157,25.8797
1008,0.0208086,25.9005
1009,0.0207957,25.9213
1010,0.0207807,25.9421
1011,0.0207681,25.9628
1012,0.0207623,25.9836
1013,0.020766,26.0044
1014,0.0207795,26.0251
1015,0.0208011,26.0459
1016,0.0208282,26.0668
1017,0.0208572,26.0876
1018,0.0208852,26.1085
1019,0.0209098,26.1294
1020,0.0209297,26.1504
1021,0.0209455,26.1713
1022,0.0209599,26.1923
1023,0.0209764,26.2132
1024,0.020998,26.2342
1025,0.0210255,26.2553
1026,0.0210566,26.2763
1027,0.0210873,26.2974
1028,0.0211144,26.3185
1029,0.0211364,26.3397
1030,0.0211534,26.3608
1031,0.0211639,26.382
1032,0.0211646,26.4031
1033,0.0211525,26.4243
1034,0.0211295,26.4454
1035,0.021102,26.4665
1036,0.0210762,26.4876
1037,0.0210551,26.5087
1038,0.0210402,26.5297
1039,0.0210336,26.5507
1040,0.0210361,26.5718
1041,0.0210439,26.5928
1042,0.0210496,26.6139
1043,0.0210463,26.6349
1044,0.0210312,26.6559
1045,0.021007,26.6769
1046,0.0209804,26.6979
1047,0.0209574,26.7189
1048,0.0209389,26.7398
1049,0.0209221,26.7607
1050,0.0209052,26.7816
1051,0.0208888,26.8025
1052,0.020873,26.8234
1053,0.0208569,26.8443
1054,0.0208408,26.8651
1055,0.0208256,26.8859
1056,0.0208116,26.9067
1057,0.0207981,26.9275
1058,0.0207845,26.9483
1059,0.0207702,26.9691
1060,0.0207538,26.9898
1061,0.0207335,27.0106
1062,0.0207091,27.0313
1063,0.0206825,27.052
1064,0.0206576,27.0726
1065,0.0206386,27.0933
1066,0.0206284,27.1139
1067,0.0206278,27.1345
1068,0.0206349,27.1552
1069,0.0206457,27.1758
1070,0.0206553,27.1965
1071,0.02066,27.2171
1072,0.020659,27.2378
1073,0.0206536,27.2584
1074,0.0206469,27.2791
1075,0.0206421,27.2997
1076,0.0206422,27.3204
1077,0.0206487,27.341
1078,0.0206618,27.3617
1079,0.0206795,27.3824
1080,0.0206983,27.4031
1081,0.0207149,27.4238
1082,0.0207272,27.4445
1083,0.020735,27.4652
1084,0.020739,27.486
