Step,Time step,Time
179,0.0176701,1.87631
180,0.0176701,1.89398
181,0.0176701,1.91165
182,0.0176701,1.92932
183,0.0176701,1.94699
184,0.0176701,1.96466
185,0.0176701,1.98233
186,0.0176701,2
187,0.0176701,2.01767
188,0.0176701,2.03534
189,0.00883506,2.04418
190,0.00883506,2.05301
191,0.00441753,2.05743
192,0.00441753,2.06185
193,0.00441753,2.06627
194,0.00441753,2.07068
195,0.00441753,2.0751
196,0.00441753,2.07952
197,0.00883506,2.08835
198,0.0149006,2.10325
199,0.0149006,2.11816
200,0.0149006,2.13306
201,0.0183501,2.15141
202,0.0183501,2.16976
203,0.0183501,2.18811
204,0.0183501,2.20646
205,0.0183501,2.22481
206,0.0183501,2.24316
207,0.0183501,2.26151
208,0.0183501,2.27986
209,0.0183501,2.29821
210,0.0183501,2.31656
211,0.0183501,2.33491
212,0.0183501,2.35326
213,0.0183501,2.37161
214,0.0183501,2.38996
215,0.0183501,2.40831
216,0.0183501,2.42666
217,0.0183501,2.44501
218,0.0183501,2.46336
219,0.00917506,2.47253
220,0.00917506,2.48171
221,0.00458753,2.4863
222,0.00458753,2.49088
223,0.00458753,2.49547
224,0.00458753,2.50006
225,0.00458753,2.50465
226,0.00458753,2.50923
227,0.00917506,2.51841
228,0.0137032,2.53211
229,0.0137032,2.54581
230,0.0162953,2.56211
231,0.0189937,2.5811
232,0.0189937,2.6001
233,0.0189937,2.61909
234,0.0189937,2.63808
235,0.0189937,2.65708
236,0.0189937,2.67607
237,0.0189937,2.69507
238,0.0189937,2.71406
239,0.0189937,2.73305
240,0.0189937,2.75205
241,0.0189937,2.77104
242,0.0189937,2.79003
243,0.0189937,2.80903
244,0.0189937,2.82802
245,0.0189937,2.84702
246,0.0189937,2.86601
247,0.00949685,2.87551
248,0.00949685,2.885
249,0.00474843,2.88975
250,0.00474843,2.8945
251,0.00474843,2.89925
252,0.00474843,2.904
253,0.00474843,2.90875
254,0.00474843,2.91349
255,0.00949685,2.92299
256,0.0189937,2.94198
257,0.0197027,2.96169
258,0.0197027,2.98139
259,0.0197027,3.00109
260,0.0197027,3.02079
261,0.0197027,3.0405
262,0.0197027,3.0602
263,0.0197027,3.0799
264,0.0197027,3.09961
265,0.0197027,3.11931
266,0.0197027,3.13901
267,0.0197027,3.15871
268,0.0197027,3.17842
269,0.0197027,3.19812
270,0.0197027,3.21782
271,0.0197027,3.23752
272,0.0197027,3.25723
273,0.0197027,3.27693
274,0.00985136,3.28678
275,0.00985136,3.29663
276,0.00492568,3.30156
277,0.00492568,3.30648
278,0.00492568,3.31141
279,0.00492568,3.31634
280,0.00492568,3.32126
281,0.00492568,3.32619
282,0.00985136,3.33604
283,0.00985136,3.34589
284,0.00985136,3.35574
285,0.0174786,3.37322
286,0.0174786,3.3907
287,0.0174786,3.40818
288,0.0174786,3.42566
289,0.0174786,3.44313
290,0.0174786,3.46061
291,0.0174786,3.47809
292,0.0174786,3.49557
293,0.0174786,3.51305
294,0.0174786,3.53053
295,0.0174786,3.54801
296,0.0174786,3.56548
297,0.0174786,3.58296
298,0.0174786,3.60044
299,0.0174786,3.61792
300,0.0174786,3.6354
301,0.0174786,3.65288
302,0.0174786,3.67036
303,0.0174786,3.68783
304,0.0174786,3.70531
305,0.0174786,3.72279
306,0.0174786,3.74027
307,0.0174786,3.75775
308,0.00873931,3.76649
309,0.00873931,3.77523
310,0.00873931,3.78397
311,0.00873931,3.79271
312,0.00873931,3.80145
313,0.00873931,3.81019
314,0.00873931,3.81892
315,0.00873931,3.82766
316,0.00873931,3.8364
317,0.0161671,3.85257
318,0.0228212,3.87539
319,0.0221459,3.89754
320,0.0221459,3.91968
321,0.0221459,3.94183
322,0.0221459,3.96398
323,0.0221459,3.98612
324,0.0221459,4.00827
325,0.0221459,4.03041
326,0.0221459,4.05256
327,0.0221459,4.0747
328,0.0221459,4.09685
329,0.0221459,4.119
330,0.0221459,4.14114
331,0.0221459,4.16329
332,0.0221459,4.18543
333,0.0221459,4.20758
334,0.0110729,4.21865
335,0.0110729,4.22973
336,0.00553647,4.23526
337,0.00553647,4.2408
338,0.00553647,4.24633
339,0.00553647,4.25187
340,0.00553647,4.25741
341,0.00553647,4.26294
342,0.0110729,4.27402
343,0.0110729,4.28509
344,0.0144192,4.29951
345,0.0176716,4.31718
346,0.0214331,4.33861
347,0.020506,4.35912
348,0.020506,4.37963
349,0.020506,4.40013
350,0.020506,4.42064
351,0.020506,4.44114
352,0.020506,4.46165
353,0.020506,4.48216
354,0.020506,4.50266
355,0.020506,4.52317
356,0.020506,4.54367
357,0.020506,4.56418
358,0.020506,4.58469
359,0.020506,4.60519
360,0.020506,4.6257
361,0.020506,4.6462
362,0.020506,4.66671
363,0.020506,4.68722
364,0.020506,4.70772
365,0.020506,4.72823
366,0.020506,4.74873
367,0.020506,4.76924
368,0.020506,4.78975
369,0.020506,4.81025
370,0.020506,4.83076
371,0.020506,4.85127
372,0.020506,4.87177
373,0.010253,4.88202
374,0.010253,4.89228
375,0.010253,4.90253
376,0.010253,4.91278
377,0.010253,4.92304
378,0.010253,4.93329
379,0.010253,4.94354
380,0.010253,4.9538
381,0.0142614,4.96806
382,0.016996,4.98505
383,0.023114,5.00817
384,0.0244811,5.03265
385,0.021326,5.05397
386,0.021326,5.0753
387,0.021326,5.09663
388,0.021326,5.11795
389,0.021326,5.13928
390,0.021326,5.1606
391,0.021326,5.18193
392,0.021326,5.20326
393,0.021326,5.22458
394,0.021326,5.24591
395,0.021326,5.26723
396,0.021326,5.28856
397,0.021326,5.30989
398,0.021326,5.33121
399,0.021326,5.35254
400,0.021326,5.37386
401,0.021326,5.39519
402,0.021326,5.41652
403,0.021326,5.43784
404,0.021326,5.45917
405,0.021326,5.48049
406,0.021326,5.50182
407,0.021326,5.52314
408,0.021326,5.54447
409,0.021326,5.5658
410,0.010663,5.57646
411,0.010663,5.58712
412,0.010663,5.59779
413,0.010663,5.60845
414,0.010663,5.61911
415,0.010663,5.62977
416,0.010663,5.64044
417,0.010663,5.6511
418,0.010663,5.66176
419,0.010663,5.67243
420,0.010663,5.68309
421,0.010663,5.69375
422,0.010663,5.70442
423,0.0129429,5.71736
424,0.0129429,5.7303
425,0.0148576,5.74516
426,0.0148576,5.76002
427,0.0148576,5.77487
428,0.0155728,5.79045
429,0.0157464,5.80619
430,0.0157464,5.82194
431,0.0157464,5.83769
432,0.0157464,5.85343
433,0.0157464,5.86918
434,0.0157464,5.88493
435,0.0157464,5.90067
436,0.0157464,5.91642
437,0.0157464,5.93216
438,0.0157464,5.94791
439,0.0157464,5.96366
440,0.0157464,5.9794
441,0.0157464,5.99515
442,0.0157464,6.0109
443,0.0157464,6.02664
444,0.0157464,6.04239
445,0.0157464,6.05814
446,0.0157464,6.07388
447,0.0157464,6.08963
448,0.0157464,6.10537
449,0.0157464,6.12112
450,0.0157464,6.13687
451,0.0157464,6.15261
452,0.00787319,6.16049
453,0.00787319,6.16836
454,0.00787319,6.17623
455,0.00787319,6.18411
456,0.00787319,6.19198
457,0.00787319,6.19985
458,0.00787319,6.20773
459,0.00787319,6.2156
460,0.0142768,6.22988
461,0.0142768,6.24415
462,0.0142768,6.25843
463,0.0142768,6.27271
464,0.0142768,6.28698
465,0.0142768,6.30126
466,0.0142768,6.31554
467,0.0142768,6.32981
468,0.0142768,6.34409
469,0.0142768,6.35837
470,0.0142768,6.37264
471,0.0142768,6.38692
472,0.0142768,6.4012
473,0.0142768,6.41547
474,0.0142768,6.42975
475,0.0142768,6.44403
476,0.0142768,6.45831
477,0.0142768,6.47258
478,0.0142768,6.48686
479,0.0142768,6.50114
480,0.0142768,6.51541
481,0.0142768,6.52969
482,0.0142768,6.54397
483,0.0142768,6.55824
484,0.0142768,6.57252
485,0.0142768,6.5868
486,0.0142768,6.60107
487,0.0142768,6.61535
488,0.0142768,6.62963
489,0.0142768,6.6439
490,0.0142768,6.65818
491,0.0142768,6.67246
492,0.0142768,6.68673
493,0.0142768,6.70101
494,0.0142768,6.71529
495,0.0142768,6.72957
496,0.0142768,6.74384
497,0.0142768,6.75812
498,0.0142768,6.7724
499,0.0142768,6.78667
500,0.0142768,6.80095
501,0.0142768,6.81523
502,0.0142768,6.8295
503,0.0142768,6.84378
504,0.0142768,6.85806
505,0.0142768,6.87233
506,0.0142768,6.88661
507,0.0147021,6.90131
508,0.0147021,6.91601
509,0.0147021,6.93072
510,0.0152097,6.94593
511,0.0160891,6.96202
512,0.0160891,6.9781
513,0.0160891,6.99419
514,0.0160891,7.01028
515,0.0160891,7.02637
516,0.0160891,7.04246
517,0.0160891,7.05855
518,0.0160891,7.07464
519,0.0160891,7.09073
520,0.0160891,7.10682
521,0.0160891,7.12291
522,0.0160891,7.139
523,0.0160891,7.15508
524,0.0160891,7.17117
525,0.0160891,7.18726
526,0.0160891,7.20335
527,0.0160891,7.21944
528,0.0160891,7.23553
529,0.0160891,7.25162
530,0.0160891,7.26771
531,0.0160891,7.2838
532,0.0160891,7.29989
533,0.0160891,7.31598
534,0.0160891,7.33206
535,0.0160891,7.34815
536,0.0160891,7.36424
537,0.0160891,7.38033
538,0.0160891,7.39642
539,0.0160891,7.41251
540,0.0160891,7.4286
541,0.0160891,7.44469
542,0.0160891,7.46078
543,0.0160891,7.47687
544,0.0160891,7.49296
545,0.0160891,7.50905
546,0.0160891,7.52513
547,0.0160891,7.54122
548,0.0160891,7.55731
549,0.0160891,7.5734
550,0.0160891,7.58949
551,0.0160891,7.60558
552,0.0160891,7.62167
553,0.0160891,7.63776
554,0.0160891,7.65385
555,0.00804455,7.66189
556,0.00804455,7.66994
557,0.00804455,7.67798
558,0.00804455,7.68603
559,0.00804455,7.69407
560,0.00804455,7.70211
561,0.00804455,7.71016
562,0.00804455,7.7182
563,0.00804455,7.72625
564,0.00804455,7.73429
565,0.0141256,7.74842
566,0.0141256,7.76254
567,0.0141256,7.77667
568,0.0141256,7.7908
569,0.0141256,7.80492
570,0.0141256,7.81905
571,0.0141256,7.83317
572,0.0141256,7.8473
573,0.0141256,7.86142
574,0.0141256,7.87555
575,0.0141256,7.88967
576,0.0141256,7.9038
577,0.0141256,7.91793
578,0.0141256,7.93205
579,0.0141256,7.94618
580,0.0141256,7.9603
581,0.0141256,7.97443
582,0.0141256,7.98855
583,0.0141256,8.00268
584,0.0141256,8.01681
585,0.0141256,8.03093
586,0.0141256,8.04506
587,0.0141256,8.05918
588,0.0141256,8.07331
589,0.0141256,8.08743
590,0.0141256,8.10156
591,0.0141256,8.11568
592,0.0141256,8.12981
593,0.0141256,8.14394
594,0.0141256,8.15806
595,0.0141256,8.17219
596,0.0141256,8.18631
597,0.0141256,8.20044
598,0.0141256,8.21456
599,0.0141256,8.22869
600,0.0141256,8.24282
601,0.0141256,8.25694
602,0.0141256,8.27107
603,0.0141256,8.28519
604,0.0141256,8.29932
605,0.0141256,8.31344
606,0.0141256,8.32757
607,0.0141256,8.3417
608,0.0141256,8.35582
609,0.00706282,8.36288
610,0.00706282,8.36995
611,0.00706282,8.37701
612,0.00706282,8.38407
613,0.00706282,8.39114
614,0.00706282,8.3982
615,0.00706282,8.40526
616,0.00706282,8.41232
617,0.00706282,8.41939
618,0.00706282,8.42645
619,0.0141256,8.44057
620,0.0141256,8.4547
621,0.0141256,8.46883
622,0.0141256,8.48295
623,0.0141256,8.49708
624,0.0141256,8.5112
625,0.0141256,8.52533
626,0.0141256,8.53945
627,0.0141256,8.55358
628,0.0141256,8.56771
629,0.0141256,8.58183
630,0.0141256,8.59596
631,0.0141256,8.61008
632,0.0141256,8.62421
633,0.0141256,8.63833
634,0.0141256,8.65246
635,0.0141256,8.66659
636,0.0141256,8.68071
637,0.0141256,8.69484
638,0.0141256,8.70896
639,0.0141256,8.72309
640,0.0141256,8.73721
641,0.0141256,8.75134
642,0.00706282,8.7584
643,0.00706282,8.76546
644,0.00353141,8.769
645,0.00353141,8.77253
646,0.00353141,8.77606
647,0.00353141,8.77959
648,0.00353141,8.78312
649,0.00706282,8.79018
650,0.0110868,8.80127
651,0.0110868,8.81236
652,0.0110868,8.82345
653,0.0110868,8.83453
654,0.0122101,8.84674
655,0.0122101,8.85895
656,0.0122101,8.87116
657,0.0122101,8.88337
658,0.0122101,8.89558
659,0.0122101,8.90779
660,0.0122101,8.92
661,0.0122101,8.93221
662,0.0122101,8.94442
663,0.0122101,8.95663
664,0.0122101,8.96884
665,0.0122101,8.98105
666,0.0122101,8.99326
667,0.0122101,9.00547
668,0.0122101,9.01768
669,0.0122101,9.02989
670,0.0122101,9.0421
671,0.0122101,9.05431
672,0.0122101,9.06652
673,0.0122101,9.07873
674,0.0122101,9.09094
675,0.0122101,9.10315
676,0.0122101,9.11536
677,0.0122101,9.12757
678,0.0122101,9.13978
679,0.0122101,9.15199
680,0.0122101,9.1642
681,0.0122101,9.17641
682,0.0122101,9.18862
683,0.0122101,9.20083
684,0.0122101,9.21304
685,0.0122101,9.22525
686,0.0122101,9.23746
687,0.0122101,9.24967
688,0.0122101,9.26188
689,0.0122101,9.27409
690,0.0122101,9.2863
691,0.0122101,9.29851
692,0.0122101,9.31072
693,0.0122101,9.32293
694,0.0122101,9.33515
695,0.0122101,9.34736
696,0.0122101,9.35957
697,0.0122101,9.37178
698,0.0122101,9.38399
699,0.0122101,9.3962
700,0.0122101,9.40841
701,0.0122101,9.42062
702,0.0122101,9.43283
703,0.0122101,9.44504
704,0.0122101,9.45725
705,0.0122101,9.46946
706,0.0122101,9.48167
707,0.0122101,9.49388
708,0.0122101,9.50609
709,0.0122101,9.5183
710,0.0122101,9.53051
711,0.0122101,9.54272
712,0.0130197,9.55574
713,0.0130197,9.56876
714,0.0130197,9.58178
715,0.0130197,9.59479
716,0.0130197,9.60781
717,0.0130197,9.62083
718,0.0130197,9.63385
719,0.0141907,9.64804
720,0.0141907,9.66224
721,0.0141907,9.67643
722,0.0139373,9.69036
723,0.014691,9.70505
724,0.014691,9.71975
725,0.014691,9.73444
726,0.0145795,9.74902
727,0.0139628,9.76298
728,0.0139628,9.77694
729,0.0141221,9.79106
730,0.0149681,9.80603
731,0.0149681,9.821
732,0.0149681,9.83597
733,0.0138794,9.84985
734,0.0149226,9.86477
735,0.0149226,9.87969
736,0.0138174,9.89351
737,0.0161248,9.90963
738,0.0148037,9.92444
739,0.0144675,9.93891
740,0.0159476,9.95485
741,0.0160178,9.97087
742,0.014906,9.98578
743,0.0156284,10.0014
744,0.0165673,10.018
745,0.0154962,10.0335
746,0.0150395,10.0485
747,0.0159761,10.0645
748,0.0163249,10.0808
749,0.0150473,10.0959
750,0.015063,10.1109
751,0.0161959,10.1271
752,0.0159955,10.1431
753,0.015212,10.1583
754,0.0155722,10.1739
755,0.0167984,10.1907
756,0.0161002,10.2068
757,0.0157079,10.2225
758,0.0165833,10.2391
759,0.0169019,10.256
760,0.015977,10.272
761,0.0160607,10.288
762,0.0168947,10.3049
763,0.0162614,10.3212
764,0.0153995,10.3366
765,0.0157844,10.3524
766,0.0166726,10.369
767,0.0154863,10.3845
768,0.0148195,10.3993
769,0.015656,10.415
770,0.016161,10.4312
771,0.0151264,10.4463
772,0.0146407,10.4609
773,0.0159404,10.4769
774,0.0158897,10.4928
775,0.0150102,10.5078
776,0.0152432,10.523
777,0.0160581,10.5391
778,0.0155574,10.5546
779,0.0149595,10.5696
780,0.0156389,10.5852
781,0.015735,10.601
782,0.0146122,10.6156
783,0.0142961,10.6299
784,0.01546,10.6453
785,0.0146726,10.66
786,0.0134252,10.6734
787,0.0138007,10.6872
788,0.0148005,10.702
789,0.0138132,10.7158
790,0.0128531,10.7287
791,0.0140789,10.7428
792,0.0143898,10.7572
793,0.0133603,10.7705
794,0.0133873,10.7839
795,0.0143828,10.7983
796,0.0141811,10.8125
797,0.0132452,10.8257
798,0.0138979,10.8396
799,0.0143924,10.854
800,0.0133239,10.8673
801,0.0128008,10.8801
802,0.0138502,10.894
803,0.0134504,10.9074
804,0.0134504,10.9209
805,0.0134504,10.9343
806,0.0134504,10.9478
807,0.0134504,10.9612
808,0.0134504,10.9747
809,0.0134504,10.9881
810,0.0134504,11.0016
811,0.0134504,11.015
812,0.0134504,11.0285
813,0.0134504,11.0419
814,0.0134504,11.0554
815,0.0134504,11.0688
816,0.0134504,11.0823
817,0.0134504,11.0957
818,0.0134504,11.1092
819,0.0134504,11.1226
820,0.0134504,11.1361
821,0.0134504,11.1495
822,0.0134504,11.163
823,0.0134504,11.1764
824,0.0134504,11.1899
825,0.0134504,11.2033
826,0.0134504,11.2168
827,0.0134504,11.2302
828,0.0134504,11.2437
829,0.0134504,11.2571
830,0.0134504,11.2706
831,0.0134504,11.284
832,0.0134504,11.2975
833,0.0134504,11.3109
834,0.0134504,11.3244
835,0.0134504,11.3378
836,0.0134504,11.3513
837,0.0134504,11.3647
838,0.0134504,11.3782
839,0.0134504,11.3917
840,0.00672521,11.3984
841,0.00672521,11.4051
842,0.00672521,11.4118
843,0.00672521,11.4186
844,0.00672521,11.4253
845,0.00672521,11.432
846,0.00672521,11.4387
847,0.00672521,11.4455
848,0.0098724,11.4553
849,0.0098724,11.4652
850,0.0098724,11.4751
851,0.0112735,11.4863
852,0.0125728,11.4989
853,0.0125728,11.5115
854,0.0125728,11.5241
855,0.0125728,11.5366
856,0.0125728,11.5492
857,0.0125728,11.5618
858,0.0125728,11.5744
859,0.0125728,11.5869
860,0.0125728,11.5995
861,0.0125728,11.6121
862,0.0125728,11.6246
863,0.0125728,11.6372
864,0.0125728,11.6498
865,0.0125728,11.6624
866,0.0125728,11.6749
867,0.0125728,11.6875
868,0.0125728,11.7001
869,0.0125728,11.7127
870,0.0125728,11.7252
871,0.0125728,11.7378
872,0.0125728,11.7504
873,0.0125728,11.7629
874,0.0125728,11.7755
875,0.0125728,11.7881
876,0.0125728,11.8007
877,0.0125728,11.8132
878,0.0125728,11.8258
879,0.0125728,11.8384
880,0.0125728,11.851
881,0.0125728,11.8635
882,0.0125728,11.8761
883,0.0125728,11.8887
884,0.0125728,11.9012
885,0.0125728,11.9138
886,0.0125728,11.9264
887,0.00628641,11.9327
888,0.00628641,11.939
889,0.00628641,11.9453
890,0.00628641,11.9515
891,0.00628641,11.9578
892,0.00628641,11.9641
893,0.00628641,11.9704
894,0.00946506,11.9799
895,0.00946506,11.9893
896,0.0105223,11.9998
897,0.0141284,12.014
898,0.0141284,12.0281
899,0.0141284,12.0422
900,0.0141284,12.0564
901,0.0141284,12.0705
902,0.0141284,12.0846
903,0.0141284,12.0987
904,0.0141284,12.1129
905,0.0141284,12.127
906,0.0141284,12.1411
907,0.0141284,12.1553
908,0.0141284,12.1694
909,0.0141284,12.1835
910,0.0141284,12.1976
911,0.0141284,12.2118
912,0.0141284,12.2259
913,0.0141284,12.24
914,0.0141284,12.2542
915,0.0141284,12.2683
916,0.0141284,12.2824
917,0.0141284,12.2965
918,0.0141284,12.3107
919,0.0141284,12.3248
920,0.0141284,12.3389
921,0.0141284,12.3531
922,0.0141284,12.3672
923,0.0141284,12.3813
924,0.0141284,12.3954
925,0.0141284,12.4096
926,0.0141284,12.4237
927,0.0141284,12.4378
928,0.0141284,12.452
929,0.0141284,12.4661
930,0.0141284,12.4802
931,0.0070642,12.4873
932,0.0070642,12.4943
933,0.0070642,12.5014
934,0.0070642,12.5085
935,0.0070642,12.5155
936,0.0070642,12.5226
937,0.0070642,12.5297
938,0.0112084,12.5409
939,0.0112084,12.5521
940,0.0112084,12.5633
941,0.0129859,12.5763
942,0.0127301,12.589
943,0.0127301,12.6017
944,0.0124006,12.6141
945,0.014112,12.6282
946,0.014112,12.6424
947,0.014112,12.6565
948,0.014112,12.6706
949,0.014112,12.6847
950,0.014112,12.6988
951,0.014112,12.7129
952,0.014112,12.727
953,0.0130765,12.7401
954,0.0131248,12.7532
955,0.0138584,12.7671
956,0.0147054,12.7818
957,0.0139909,12.7958
958,0.014257,12.81
959,0.0151373,12.8252
960,0.0146189,12.8398
961,0.0138377,12.8536
962,0.0148131,12.8685
963,0.0151905,12.8836
964,0.0142947,12.8979
965,0.013927,12.9119
966,0.0151892,12.9271
967,0.0154253,12.9425
968,0.014395,12.9569
969,0.0148652,12.9717
970,0.0159075,12.9876
971,0.0156254,13.0033
972,0.0150692,13.0183
973,0.0158777,13.0342
974,0.0163077,13.0505
975,0.0155601,13.0661
976,0.0155497,13.0816
977,0.0163508,13.098
978,0.0160296,13.114
979,0.0151392,13.1292
980,0.015641,13.1448
981,0.0162129,13.161
982,0.0155104,13.1765
983,0.0147219,13.1912
984,0.0155089,13.2068
985,0.0161385,13.2229
986,0.0150529,13.2379
987,0.0149151,13.2529
988,0.0157975,13.2687
989,0.0160062,13.2847
990,0.0151825,13.2998
991,0.0155438,13.3154
992,0.0163412,13.3317
993,0.0157762,13.3475
994,0.0154811,13.363
995,0.0161503,13.3791
996,0.0161167,13.3953
997,0.0151665,13.4104
998,0.0153693,13.4258
999,0.0160427,13.4418
1000,0.0154995,13.4573
1001,0.014477,13.4718
1002,0.0149297,13.4867
1003,0.0157403,13.5025
1004,0.0147531,13.5172
1005,0.0142148,13.5314
1006,0.0147609,13.5462
1007,0.0152171,13.5614
1008,0.0142692,13.5757
1009,0.0141709,13.5899
1010,0.0148782,13.6047
1011,0.0143449,13.6191
1012,0.013592,13.6327
1013,0.0139018,13.6466
1014,0.014121,13.6607
1015,0.0131581,13.6739
1016,0.0128962,13.6868
1017,0.0129661,13.6997
1018,0.012629,13.7124
1019,0.0123837,13.7247
1020,0.0124242,13.7372
1021,0.0122045,13.7494
1022,0.0118464,13.7612
1023,0.0124101,13.7736
1024,0.0124686,13.7861
1025,0.0117825,13.7979
1026,0.0120945,13.81
1027,0.0126266,13.8226
1028,0.0123153,13.8349
1029,0.0120614,13.847
1030,0.0123014,13.8593
1031,0.0124835,13.8718
1032,0.0122749,13.884
1033,0.012449,13.8965
1034,0.0125786,13.9091
1035,0.0120438,13.9211
1036,0.0121911,13.9333
1037,0.0128575,13.9461
1038,0.0123432,13.9585
1039,0.0119345,13.9704
1040,0.0123783,13.9828
1041,0.0128625,13.9957
1042,0.0124382,14.0081
1043,0.0120635,14.0202
1044,0.0127716,14.0329
1045,0.0130108,14.046
1046,0.0126853,14.0586
1047,0.0127538,14.0714
1048,0.0129524,14.0843
1049,0.0130895,14.0974
1050,0.0130718,14.1105
1051,0.0132179,14.1237
1052,0.0132499,14.137
1053,0.0129382,14.1499
1054,0.0130324,14.1629
1055,0.0135198,14.1765
1056,0.0131231,14.1896
1057,0.012656,14.2022
1058,0.0130784,14.2153
1059,0.0135093,14.2288
1060,0.0129898,14.2418
1061,0.0125748,14.2544
1062,0.0132577,14.2677
1063,0.0135616,14.2812
1064,0.0130578,14.2943
1065,0.0129008,14.3072
1066,0.0133264,14.3205
1067,0.0135335,14.334
1068,0.0131393,14.3472
1069,0.0128382,14.36
1070,0.0126535,14.3727
1071,0.0127415,14.3854
1072,0.0126631,14.3981
1073,0.0118743,14.4099
1074,0.0113593,14.4213
1075,0.0116923,14.433
1076,0.011398,14.4444
1077,0.011398,14.4558
1078,0.011398,14.4672
